,model_0,model_1,model_2,model_3,model_4,model_5,model_6,model_7,model_8,model_9,model_10,model_11,model_12,model_13,model_14,model_15,model_16,model_17,model_18,model_19
84,5.568532675349166,5.274774044632615,5.73775668199891,5.572951369052026,5.905425446614482,5.47686160462603,5.6872603526518555,5.2490237206215085,5.639702971642826,5.59745744807881,5.067513538571097,5.719785457193576,5.5892378796777535,5.83945142876693,5.233217279805963,5.024977881580156,5.347727680491673,5.8078684227149395,5.630416109011097,5.440097399663806
85,7.203447973281718,6.639389179802533,7.0872943462878055,7.093972841258104,7.056338482228655,6.663516962397886,6.783867754637585,6.88743049096726,6.814121416257247,6.962965284115962,7.090369915610804,7.07334967060333,7.302429011419055,7.007634825942318,7.003870489575791,6.973171763495914,6.685804444941098,7.242705538246382,6.73779901096799,7.028402621650946
86,7.880483064100355,8.026357185894257,7.848281147871759,8.074328975055975,7.542161899737517,7.610098532810676,8.040993983765821,7.925310271994132,8.198056962163559,7.8039566697437035,7.66954687965827,7.652068920523475,8.026006255755846,7.717765402307205,7.920231931738817,8.017894222067538,8.143995317896541,7.786712049423322,7.716546345793409,7.898114563833076
87,6.0069976898097845,5.73617792119312,5.777220679001841,5.6967986549099905,5.927555609281436,5.423666163334442,5.77388249743969,5.536439436880274,5.315672885716143,5.859510804638154,5.861604025517327,5.7673352191561325,5.4797709018886795,5.420458163077475,5.492477919220606,5.7167739710954955,5.626052570306337,5.908786607831605,5.366056041903435,5.475475987626479
88,7.24783102288538,7.4369255905155685,7.597156127508526,7.092170952925715,7.123245797546827,7.284647950326306,6.922885905365085,6.842940032477939,6.899782249454503,6.894458153869282,7.052468366225764,7.149255510683892,6.776853351650546,6.846351512094895,6.814043844532886,7.262750063337479,6.681568376827564,6.550444861078564,7.1838794805063255,6.786773278159226
89,8.38347849988247,8.057749901072274,8.02412554107194,8.113306528503966,8.01552013303911,8.009231924614323,8.008500629088784,8.073334352106254,8.223783517478656,8.130045909040842,7.741353996181568,8.377045182510633,8.40056909232508,8.266354457574224,7.869207125296969,7.849406982916069,7.969034449141556,7.905706268601213,8.125081442823928,7.915036879104507
90,6.061634630831277,5.952156210744334,6.308398261226287,6.1182944831728925,5.913359268155055,6.225351099234417,6.202286194144071,5.982475944730533,6.333917991014214,6.542570824901086,6.175198874174581,6.181253436596258,5.9062823274769665,6.10309986211057,6.044203315343621,5.905497681340691,6.36631439506421,6.233118274323935,6.19687344766912,6.573834721082587
91,6.513553791122109,6.609590478348174,6.56404409531031,6.553284358389014,6.628035889382229,6.942355090186046,6.428681985634043,6.614870806355171,6.598124591350162,6.899580295766528,6.654150806522805,6.866597935580923,6.8838374667912685,6.8522944369332635,6.861257666511434,6.657837021927396,6.7015432958563,6.866865859505513,6.488682255107003,6.806908323820216
92,7.336294359894875,7.190601411598326,6.9994112991527055,7.301485440645896,7.3891638954137875,7.232085971900715,7.535093875410107,6.992284018927338,7.068405479596752,7.196706028884391,7.33669841700144,7.241390036498519,7.3959116803272895,7.1471752389876615,7.4569292808257615,7.4332684385431165,7.163526171037033,7.248027449022976,7.122401064489521,7.062681101307156
93,5.120746271014124,4.922875713432498,4.901975736627028,4.592755088606039,4.685372845883898,4.705201567761833,4.938776552165789,4.744233579665313,5.178671605628834,4.811820280910396,4.884649278516381,5.152769133422421,5.0071641864279535,5.1050733326367785,4.702444984812164,5.031248778072363,5.103717106462316,4.580670213261829,4.71978281587125,4.877591401597714
94,7.763611818472656,7.516936612367604,7.165633034138086,7.944758103675468,7.396499481070764,7.8671600944472075,7.690143033573292,7.509448879174865,7.859305564426585,7.618501175755546,8.20317073948043,8.001847656855887,7.65550270854062,7.554678544429892,7.242917532111503,7.78036771993713,7.492597862592554,7.761621159568271,7.85772590959318,7.537625471556469
95,9.491139883338269,8.943697142567046,8.752020415264013,9.16522229966027,8.941907860254972,8.87694283888086,9.080131385293544,8.801184438970374,8.922019998381856,9.290965313816391,9.1729690542107,9.45704677507776,8.927325444051124,9.078248781436354,9.452257676742537,9.283446018138255,8.672891007621239,8.78179639749396,8.647914245166607,9.076684659420332
96,5.373472198822258,5.238080908078041,5.4169412294717585,5.610312448705991,5.677490973270642,5.822199242539977,5.45606935034925,6.01870357076497,5.674945019402645,5.3795889990277015,5.491595860393943,5.7416058788318125,5.66399138531836,5.438231464458265,5.713177719821486,5.560627369932881,5.7031655572969715,5.824836030750738,5.358550697632097,5.673453320911079
97,6.448922432496127,6.365869042360513,6.53254278262639,6.6725598779366155,6.692390708413621,6.438547138761667,6.557378807203193,6.447761489478269,6.717530387845328,6.522436321141195,6.6058175178711185,6.623862593266168,6.151431294708026,6.6656382577674105,6.7895702085112255,6.349900544617097,6.561929741897464,6.301178374650291,6.442458278486285,6.681367602110397
98,7.0285025529531655,6.895877623771796,7.03449056180572,7.20253588226484,7.089682744364154,6.987065561232049,7.19275079597965,6.524911776577799,6.789294586713281,6.673470265931935,6.949077694704478,6.819940871041008,7.096053552937088,6.396877875071688,6.793637436927471,6.950731743352193,7.0471886564447335,6.7910779497437765,6.878752088215812,7.0828831103146985
99,7.53561538957542,7.77967356170816,7.673194503913154,7.57148912880601,7.545487052204672,7.384456078887066,7.706035951731457,7.384741953355561,7.599969756253335,7.963767392538415,7.505713399022944,7.612996504007137,7.724461586868875,7.321361481726058,7.042186814602717,7.408187656077501,7.759470922622631,7.4696456585332625,7.694426304546015,7.790298780855011
100,8.394239407404202,8.505545739099453,8.630362546887987,8.300880225885356,8.066946213238387,8.369522473541814,8.619400351122323,8.497379106224702,8.211356517878988,8.329947548073127,8.40822926497923,7.904645410445376,8.389164792840704,8.05069480123762,8.248958273890578,8.138755704086304,7.845021013729024,8.12923772296378,8.128861727867868,8.178153975478615
101,8.070973964236206,7.9884208251508655,8.277054984115903,8.015117855579785,8.124611492734779,8.10487084637402,8.152726756724267,7.649514124251719,8.046635038709082,7.624639612379715,8.042530693441636,7.922060105278039,8.16647934134523,7.656865729204952,7.832973393892064,8.001842068534286,8.211257683155893,7.9980312286759165,7.857703953166861,8.017500843162155
102,2.3122601927302853,2.360221725655003,2.364316487958419,2.27742676363207,2.0495746489102062,2.340200519796616,2.4124217209549474,2.5033669786536734,2.3726081007793036,2.438972071566634,2.2781621843131816,2.5948271218481023,2.495922922057483,2.4995387938995046,2.5031885974731063,2.40361372754431,2.740063283732277,2.348486017086562,2.477007029962113,2.140173387912665
103,5.821657317003457,6.284401073851498,6.144509691435568,5.866236566390857,6.112166964151185,6.176238681622957,6.023817112719945,6.007415422207158,6.24734159088753,6.162771462708363,6.236587141412266,6.1889972776568,6.261773733767582,6.304614588969606,5.941725501942684,6.185290765086686,6.049546728931136,6.105485399444937,6.10679691497952,6.099818904607984
104,7.670718599490538,7.712771438391713,7.659971686314957,7.6977124432478625,7.70443026931406,7.6868787419498315,7.8471748217593245,7.780298071331535,7.473037263775012,7.398286697039232,7.57163882585855,7.542931149463831,7.686587547366347,7.629073495472499,7.2123462318572535,7.439054154037754,7.435277208311154,7.633201386006709,7.650060047118346,7.513235954411005
105,5.283069964297955,5.140648188983801,5.28619615114434,4.841367919799813,5.05908264477169,5.244840745819097,4.688506176374938,5.085836360069116,4.8065570191728,5.071371961427952,4.795707071018381,5.245740841847825,4.8366260721314,4.890285550500877,4.715614109993416,5.064224601287062,5.005499220861191,5.2608081112531195,4.752989177803679,4.91360086192294
106,6.601437338852923,6.371981126975278,6.3589861900395395,6.454729337550164,6.330717478019926,5.77996659467334,6.0168921728925895,6.922384225249099,6.489078802785023,6.731865942056369,6.512096257749847,6.427974729483706,6.376915722944095,5.94907474247459,6.1849741870240535,6.654739886156921,6.403970054720055,6.388174489430961,6.3541729267846225,6.641995927330083
107,8.068467846816379,8.464084209036193,8.428924075561241,8.373852007001725,8.655108355668423,8.128472014568281,8.40311613013931,8.400482841205774,8.383683190471318,8.488149914456603,8.292209267306648,8.163572264364507,8.280136092877761,8.486060716357546,8.346281333902962,8.386892207617862,8.444323878783049,8.43337024018259,8.394219019981406,8.58758542967336
108,5.50970144741642,5.5031321511046905,5.490547220786741,5.284946371976135,5.7076942248494476,5.3473305752691385,5.7603998251709445,5.224804578269957,5.170306261949632,5.233656122487629,5.53482846907686,5.800567577552669,5.320874910729202,5.425851568551976,5.637093229724256,5.542009057566203,5.653963606260987,5.684380747344452,5.175694749256969,5.2071596408970064
109,6.845909839353186,6.591485538158793,6.727565128593316,6.434347867933527,6.728907409188071,6.841093856418827,7.1355283305515265,6.869994943302224,6.651286951158737,6.410596859055397,6.444370535135034,6.585480802955601,7.082771089565146,6.841212699565881,6.448175350753096,6.6578565862142405,6.799092841937927,6.803421051145715,6.566653282283655,6.979900598430004
110,6.742316218377771,6.780835807804301,7.022936401271842,6.381181684231759,6.2743047029386165,6.757401458536784,6.692073729201981,6.488496780763942,6.9478364487678235,6.448899114744787,6.857412430826848,6.722996859224548,6.739113073812343,6.552715338956071,6.389658988006378,6.815020431378748,6.577877824609715,6.496820885899515,6.729486627611507,6.311436879299015
111,6.414034173451209,6.220975204141872,5.966746574681938,6.436057401648364,6.323167747103345,6.344885643321455,6.358959757916965,6.593959983666473,6.387296989764632,6.544788788344702,6.261657151729977,5.90712027661066,5.860610701829182,5.978931514754556,5.949647690136239,6.004510358563406,6.29705183842324,6.325354028004421,6.41281735605702,5.8780554311383
112,6.853690651802154,6.402073543930113,6.823665658205378,6.675045092687903,6.482626819958661,6.51975816857751,6.184543412435994,7.00669938815442,6.308626565534361,6.610507967961116,6.551303510293059,6.509123231393799,6.7284144756205215,6.612147612269377,6.351535576195998,6.501798090024336,6.596371528755478,6.541011491366607,6.722328231109794,6.799364155724858
113,6.51313797885245,6.377783263955587,5.82192724639463,6.38809800750785,6.258836075823642,6.289350496020405,6.033924738138021,6.134738548428793,6.512954013110309,6.316614522831756,6.3862492978307674,6.497680064187648,6.2585909011034575,6.6023111842146225,6.377176089086024,6.416171502233491,6.258712175044375,6.7165128702098595,6.611988820419737,6.4498515934710205
114,3.4741544684593233,3.22204475094451,3.3600011401173226,3.33689289856438,3.6133012200621204,3.2070326823918816,3.0846571300102754,3.457481389846566,3.016103047761238,3.605311727037324,3.4386733166083117,3.202017671124861,3.6272585712575074,3.408047465206643,2.9852491358170647,3.2680132039487084,3.247286073203982,3.315836431464478,3.2381734211274216,3.149986460007335
115,5.1822510614354265,5.37027419102378,5.179863435517882,5.327313222206735,4.9784458784431145,4.8779224124923655,5.252222660007519,5.127556754873497,5.17148798263192,5.207273891472582,5.090569182931501,5.31776869684242,5.054575457851373,5.13282613983384,5.059748726768694,5.305002318951217,4.830606262570191,5.010940612869108,4.8872704869518975,5.059356058351431
116,5.054299353757051,5.3538955281377305,5.392919163908241,5.131106560501096,5.1485515262452966,5.237233076674025,5.101142878290538,5.0091940788099585,5.196826148323893,5.277432324346634,4.912041746154147,5.254564914200916,5.24766473788741,5.289004020610198,4.89812709710084,5.356610672392469,4.959268364484695,5.143281584374937,5.1268882087621925,5.198704304326781
117,5.9507786118855925,5.092817266055982,5.730107092325815,5.852949541047714,5.743961756242324,5.70093677771633,5.400442780296345,5.491142591687041,5.728851351006901,5.547299230293426,5.636921784757368,5.837243796391373,5.832467708195328,5.207305363429995,5.374981513320758,5.404450719701588,6.076210468170623,5.876137234402109,5.9009833172752835,5.518063850306314
118,7.362847200614727,6.9981527344251555,7.068448926740484,6.852056242706407,7.163272486691758,6.998542540352874,6.888362774518549,7.266217524452589,7.139663794599484,7.061087295469328,7.152650485249387,6.983511709408518,7.0690372941141275,6.891711598793906,7.025506234645393,6.97354281753563,6.824505159509376,7.087328287941979,7.243947838625159,7.0547038308307215
119,9.360147036761937,9.123192605486963,9.089722348193217,8.987495748081157,8.888732348933942,9.311179009692992,8.735908780570465,9.137668406700307,9.155599108155194,8.979900082765964,8.979069408858951,9.198726901888053,8.785027746764376,9.085322481740018,9.12130768967134,9.108763891416295,9.186627927168889,9.039824297495064,9.08369407576927,9.061234901368728
120,7.296748692186354,7.247879057349428,7.34039684253166,7.263832699501135,7.327831787111765,7.062427658079443,7.579710481045695,7.683861298148502,7.311574439648927,7.189337153356799,7.074865261770808,7.479951206527245,7.368026137057246,7.294263220483062,7.105985275355487,7.4641529504612505,7.473655121741967,7.732458283836236,7.326806323358451,7.449941379780295
121,8.611218862626263,8.15962922979342,8.354533586944704,8.538995888615721,8.19809945880803,8.342314984939238,8.70221879946545,8.012417259107579,8.27462005908751,8.33368675196801,8.363577954108823,8.109308435465385,8.534265590439736,8.456540807758607,8.500723980629537,8.47980609522827,7.986354412112474,8.309609934125804,8.493141638374901,8.232836980048704
122,9.050361626438692,8.692944308449988,9.271041728219691,9.026890747585654,8.947856803962885,9.323854119935053,9.055233489608348,9.412666793110173,8.813579295801679,8.83183146713774,9.215817932049958,9.088906081687744,8.898148859617303,9.348164283890936,8.86764072829864,8.71494548752193,8.95101356604824,9.18314182988191,8.9869945156046,8.911736144278166
123,4.205312774197751,3.9924719712430963,3.865341094625133,3.790290642908977,3.8252333506957754,4.143886159713132,4.066389640479187,3.873458590255509,4.069594943642711,3.7719162533623907,3.9200744953206295,4.180553259920981,4.071169260177868,4.015242038401,3.910378923414828,3.958451069095954,3.930770095502316,4.020644391061925,4.137848732203416,3.8765992702265106
124,5.373301238569924,5.396084674482322,4.93706637389392,5.192700173638894,5.05584711413199,4.8176053663885625,4.836812046461693,5.239657598608507,5.300129671991044,5.179424742601148,5.388218833208443,5.229791215292444,5.615457098778846,5.2543554817133575,4.8862079437681505,5.168082533539707,5.099655975716439,5.0467287605498825,5.111816495310178,4.508437892763822
125,5.144265784627198,4.844965683928599,5.084661455008894,5.012749703137718,5.009400500931944,4.994221614274439,5.306701583933778,4.580360785527478,4.766289003028822,5.002077118208058,4.8983643775244055,5.093846028289832,4.86952260220559,4.981579738655892,5.036233290740665,5.2023065204246635,5.166977980606056,4.754930335875956,4.921710007954177,5.103894484192445
126,2.882539548568883,2.8915847758890987,2.8768953610083123,3.070479793725383,2.9255882699859805,3.0094055738106706,2.866875111128131,3.088263737312037,2.7483377481827214,2.8870798381784377,2.8544678643634587,3.0900227770201827,3.160414118972227,2.96240053939714,2.7857771840423493,2.82553696031888,3.0568009614785563,3.070170263285842,3.014279332893841,2.7017122386256283
127,4.702076750775314,4.4410444651509025,4.6761103956524845,4.551646163781555,4.543120534762856,4.647681096280769,4.512292239330909,4.756876326144063,4.658315869016011,4.6417793030829255,4.794328106695133,4.820535273732858,4.501672453961426,4.667333108422441,4.411187630756825,4.696029601624206,4.53827747612688,4.445773498282937,4.576597517639252,4.364746741947675
128,8.006138467011057,7.778689996482976,7.823120928367997,7.801561898580649,7.700521806505822,7.7680412333908,7.806133233468314,7.748064367790835,7.691839273829252,7.834634836932948,7.842331888701633,7.89353023349577,7.78188855392794,7.806588692623404,7.701027773686899,7.8260002064229965,7.799795011572579,7.629007022255322,7.820657525907147,7.832390364157116
129,5.193527168493943,5.606101920862926,5.736955437869442,5.356226214576738,5.8130671776247915,5.2621662559590066,5.79747195886979,5.273844794426325,5.964188432367252,5.393132547639173,5.574459936416615,5.590517368173703,5.213358102822632,5.2898079824703625,5.462976278385562,5.218783056069226,5.298660019733958,5.5599795432339985,5.323210777950516,5.355355276258367
130,6.47740281997973,6.63619608819892,6.808838189107921,6.58102753531808,6.359341749138935,6.401112946420204,6.700601073185764,6.401556269815682,6.391168705538018,6.406226385963024,6.480361667067531,6.485210026514993,6.77886730933587,6.5746220290857185,6.382677070569701,6.470297711734702,6.47340507590837,6.610778446417479,6.469435356061941,6.634230806291039
131,6.501068814460837,6.539802310061651,6.105803106194872,6.147510028412231,6.213414689553688,6.563065550692846,6.629207013170527,6.422232762177668,6.634191393204945,6.30504703704906,6.07513707742491,6.50374373370927,5.743103840151134,6.346594863375265,6.186331896341651,6.2155902186969065,6.340444082601389,6.118418612875919,6.1412472845715005,6.261939887904614
132,5.7955491132514325,5.833993549938819,5.648460061119712,6.267434611717809,5.753713622588711,6.009898765928638,5.640755947864152,5.754734485427649,6.472339708426924,6.2768561784612436,6.360577416144389,6.385280699372398,6.209899987015355,5.66153895883554,5.847344250023095,5.662734795256903,5.902705544847702,5.450257938995169,5.952988710366517,6.095544672136148
133,7.46777956383907,6.970305800471504,7.25243439076634,7.173474846597181,7.340449926645327,7.588389464536653,7.4221248369430075,7.4277800407424905,7.246557378275153,7.293691533582393,7.514171684520685,7.495172360849836,7.405948593669885,7.236766706424298,7.155990009462336,7.428998387156918,7.5478452569644725,7.307070794498755,6.567856412333183,7.742276847464778
134,9.087159368668317,8.920780615541148,9.030960020949912,8.767912900264982,9.258378877278698,8.69743649590039,8.576072577505819,8.707725328830737,9.064245944841812,9.129747918915825,9.171242480851676,8.516002591566693,9.203116463893611,8.890269405978625,8.617292499592091,8.789905763606038,8.81113475030379,8.608978805770413,8.63746688626176,8.659392965792389
135,4.415511767913838,4.671344044680626,4.796269965160613,4.7678948410188395,4.713709387454561,5.011987218090808,4.686020241816707,4.893431362736052,4.303201930908109,4.477477446782306,5.287320721515833,4.838121175210519,4.756415793045833,4.798486815913975,4.8863976047932915,4.8180999785941925,4.619307440893049,4.966131372732162,4.5359847483899856,4.684488571141907
136,4.689672722327948,5.314886637394702,5.137414642054826,5.088203620322491,5.348616184235047,5.2251852041919005,5.0513185637413525,5.322464797295273,5.265666956952178,4.852903376468669,5.023627335124081,4.815558335933161,5.003623259024515,5.089607226821074,4.959737318051967,5.048030189608918,5.030950913279156,4.858159287295989,5.0877250422808,5.218095473032957
137,6.974518703401009,6.892975848863168,6.971901631970826,6.930300426682793,6.934784212666852,7.077699028562272,6.68775386993575,7.330587384690336,7.155399649847787,7.050370166227831,6.9789239134239125,7.454435240586361,6.922346529554684,7.014247977252641,6.940679058394261,7.130501314214821,6.976091932848771,6.459191734549396,7.011289151800929,6.929183933109802
138,6.151877459540787,5.495905007236969,6.538236494823943,6.1781264950618935,5.98321977168903,5.961517897645019,5.886366915793182,5.5378190227305515,6.031774124212341,6.022998480131529,5.784504889293551,6.075758969197684,5.966058841047326,6.0602039363062765,6.095229569520004,5.870576544295059,6.110784076475593,6.200378983972454,6.383276890608049,6.401088846542471
139,6.42754781213002,6.339585012545262,7.007200978071958,6.787724553461526,6.145845208587248,6.63963209586805,6.426995735719543,6.077308983656121,6.41330256649079,6.552490953413488,6.23515690554874,6.469486610338167,6.443821743944902,6.411212973048935,6.348481735042741,6.177266524265905,6.60978033417819,6.382484924931804,6.620224997372278,6.791021980054454
140,8.325473861865582,8.126437409799898,7.958823088422548,7.738391877968681,8.024385260094068,7.955344856260814,7.998919379676772,7.720944870315514,7.926389430313813,7.6740683216541115,7.972739468245463,7.829832727340957,8.021006300730193,7.958801399815766,8.129943359274298,8.120370855456336,7.948193289286499,7.861446142197847,8.036573234594346,7.727054711810947
141,7.179534547546769,7.671915805906252,7.104544277503884,7.266007459997425,7.330533743411454,7.674080251804082,7.2494728042644425,7.45893713279948,7.456089978007222,7.477825876878924,7.31529525653427,7.3287070977192155,7.314409589592356,7.610276359169374,7.78561555756435,7.276845267522923,7.077929661250289,7.205818273553172,7.435161843420218,7.760386216420173
142,7.403341146684167,6.900853524502942,6.912887825087145,6.922321480818887,6.788155816319122,7.516387062343006,7.415794120300111,6.960740213157381,7.1618520482952395,7.426221013193788,7.129439765552377,7.527347680518048,6.747483134221388,7.351145354909251,7.055811483665254,6.997694315802875,6.736441800367155,6.8235860830975,7.088071472188224,7.530198887948762
143,6.56205773538831,6.768210548186932,6.81331234078567,7.21744056614238,6.909225269486122,6.585326496154726,7.068669843806007,7.00232902138783,6.919734794381699,6.277554876848994,6.875291009875893,7.135798524373714,6.443730107797952,6.991042459363953,6.977969042704634,7.536507911026658,7.158411124822279,7.147470761949856,6.862785652863508,7.016233607064344
144,3.436580269731512,3.9074196303771496,4.218135499717656,3.619528036869912,3.905899261980972,4.11472585292313,3.798725856606442,3.988838900822879,4.189224559185829,3.8251718743981726,3.891407584587779,3.706947873282899,3.6229800265668106,4.212649592443315,3.906952831998325,4.546670629460284,4.356776034201454,3.989871159296994,3.7532374406063345,4.240814112915
145,5.609042681107585,5.419887580646918,5.649118979774376,5.711333679565646,5.503792356250112,5.459365507043433,5.324609733453355,5.564322985388498,5.54629089937078,5.462605444204108,5.296316311268695,5.604542436765761,5.970402124474569,5.32795192267016,5.449089782146809,5.6292129551708845,5.4246363706038165,5.581941791839126,5.333541722719595,5.258640706180749
146,5.167195088285478,4.421605360925849,4.585202027575342,4.621233952002175,4.5931573896337525,4.696526183873649,4.542363692875545,4.609483300329295,4.579869513582263,4.709598148446736,4.644494123993383,4.5105229255537385,4.3643049006904615,4.517274654605647,4.469881130403979,4.638495957025469,4.463351724043806,4.404904917915198,4.186772250835815,4.508367223361399
147,6.810849624005259,6.976445148405158,6.285479345802519,6.828945209218301,6.823970659092467,6.608281484783237,6.917085325489504,6.584075645458262,6.736665283203234,6.406877737420591,6.57495279065442,6.722640199919086,6.645295356326541,6.513093149975694,6.6138622276963,6.6865561955939405,6.484453069948174,6.485019600221632,6.758259637523192,6.971821466116348
148,6.735106081521107,6.276282760894247,7.0077206722498975,6.890409089544485,6.469990593210653,7.204933207239671,6.790474460407332,6.589235725190445,6.645811844648034,6.433057743347611,6.40844363188419,6.715946000614473,6.450187192600373,6.705617206153789,6.645411434980416,6.487201152711792,6.631592061116483,6.609184351187716,6.45795483214819,6.754361873779103
149,6.915119773240164,7.4523563633979935,6.6539201605495535,6.978081996833701,7.30132866316916,6.913796080976275,6.996897934176856,7.079621946232158,7.181004153482407,6.726483054861728,6.735600940907621,6.957314334831253,6.8603502033596175,6.9134738941163185,6.952914908999453,6.798874733760921,6.865537568529842,7.043893423404116,7.022053172824331,7.0654301854486725
150,4.073943929919397,4.2584985603987375,4.357158329442334,4.213343456111081,4.156281873692501,4.059845212959588,3.867928060899395,3.9947892038663815,4.185720376113561,4.002366378476109,3.996718496373931,3.8031017786741312,3.920311277415534,4.112297620279103,4.071413582572142,3.9932396077473236,4.122103792273772,3.8507696627912105,4.312685923660467,3.962539761742682
151,5.785394836683515,5.873971049762478,5.702056686839586,5.649646015027438,5.487504086464863,6.34710042057255,5.503210096051092,5.729957715298455,5.518508112380299,5.923137149404042,5.364782283629609,5.282960739255747,5.736140727891344,5.610123513146037,5.793446166518953,5.677792629013027,5.83816467631158,5.177167140415275,5.828023824718581,5.643797304214096
152,5.75364701194971,6.62442289594698,6.28271384356178,6.293420491894913,6.216217126868573,6.41859393621979,6.208929618483959,6.2910025947461055,6.253533608412068,6.176832622099075,6.171707299891521,6.784910303191655,6.082619573755565,5.912301102265161,6.478835275408523,6.085985823936212,6.475269798837214,5.94944627612427,5.780539240479198,5.753371017744257
153,3.557226537696952,3.165476413965155,3.2443634784774567,3.053705919812797,3.525691686602884,3.5939420693232176,3.1359732170958137,3.5638834494005227,3.812040778791178,3.233031841335667,3.6843972359897883,3.763324021322428,3.568673709298626,3.275780980846774,2.9847406172575823,3.622513266860655,3.535817190306743,3.6115119673652263,3.830427470896264,3.783116811455617
154,2.8977907402084204,3.462566267341411,3.2379687960538606,2.903110752713941,3.165077582192718,2.873858452874643,3.015647142401812,3.066710836174065,3.0478877493579724,3.0699327207377394,3.0134790033133294,3.2610941699410474,2.8561084242980783,3.067245183968075,2.884877818301563,2.8876247503914705,3.315352172055717,3.2641450911750267,3.1392401245757666,3.1131980579689893
155,4.321494092599859,4.454621893539995,4.5809162851069,4.193733892067229,4.560181009763334,4.184459324351736,4.379583720442392,4.183355539340228,4.403528902045157,4.093963034792658,4.534909778381807,4.421840469577146,4.2104227809363355,4.405530401201233,3.9399576406949635,4.379227742037186,4.302534099982615,4.216375185428362,4.1955836611582695,3.899372266921871
156,5.412774906945111,5.783841998688805,5.8576664861009835,5.537052522947712,5.540889102087423,5.590388698786693,5.613447437238214,5.418723578310518,5.572390628918301,5.690817431078633,5.5771624505228425,5.2856202206573,5.92302664307157,5.662070738178228,5.3376950948874455,5.521384291692412,5.382770828943407,5.412616280181381,5.835082464928045,5.698256834420237
157,5.961920299160322,5.81048843698191,6.026765820805826,5.818722935217163,5.728728899972761,5.53458985607164,5.549597924813793,5.8219599374566116,5.622536433419533,5.675715638043406,5.674057289681993,5.4584886474642484,5.944570819370307,6.078813435828867,6.037002007562536,6.056183783498074,5.698106395134907,5.823862986426181,6.130666117317799,5.821850745573014
158,6.240871357267483,6.556362889098656,6.212814186122111,6.466927287467682,6.3570708095025745,6.26452357044936,6.42026481953709,6.16382344424927,6.439942639242034,6.353818517646734,6.113864482382748,6.121820146296322,6.0953215529490725,6.272920913581736,6.499592580030588,5.997655739603232,6.396044979091307,6.4453960133338,5.928553212636478,6.02374255017434
159,5.271402896826116,5.1186783414670085,5.6934822140877905,5.3224748998531055,5.449639951491831,5.46328521608071,4.871539796402421,5.358784226610002,5.316324229382651,5.147115392185917,4.689052274912957,4.949586600828467,4.979696319279393,5.619700687992727,4.798681003727604,5.252446830961016,5.429106644298193,5.706182390734789,5.5971335126589095,5.484566057715878
160,5.44328708052782,5.8573890236162,6.279682838272873,5.642984068957569,5.986320112207277,6.494774414491539,5.584957011645595,5.9174691897124685,5.584793196586917,5.766137543128421,5.72026472677187,5.9807695044277445,5.758514757535087,5.977121911281855,5.708171875587187,5.7388643745857575,5.958339736023744,5.90373792015526,6.046646491756071,5.954282978144004
161,7.277525057712227,7.3030333680042245,7.234698106283612,7.195042925123191,7.428821682241804,7.513460388743862,6.852909893713016,7.0325859399274355,7.250790655101506,7.17177568646658,7.247075793398999,7.152457025875437,7.281262169761771,7.292475270038002,7.216211306696633,7.336514374976212,7.581770128781878,6.992019336029815,7.171792306512687,7.470225443356162
162,5.024749734769584,4.778413517017083,5.320997424373857,4.904017511446941,5.031012559097515,4.5000337305177,4.346808472015024,5.154064094036137,4.94819545200732,4.902794389238137,4.77215620061707,4.918568245027455,4.953270791365679,4.951899718449758,5.033863473088166,4.651621511203823,4.951345658925447,4.556309456705833,4.827614729422956,5.118896190959525
163,6.2292949425642705,5.657101652341746,6.062286949952286,5.625826575321836,5.925910589917057,6.056872972738494,6.0138844165044745,5.810760232505972,5.581774930829951,5.5666448697130395,5.73488195106845,5.96707690784902,6.208312470441406,5.907967126911819,5.978470159852758,5.937304576305845,5.983303023873954,5.958068624891874,5.648746627298674,5.835190724310015
164,5.6845103538963215,5.50172832423787,5.6145897558984466,5.706659182818914,5.534619742840098,5.45161449105948,5.608232371213303,5.697711096303232,5.996984831599695,5.69193973598443,5.742293406091203,5.503058459015612,5.4221357141334785,5.75908091327119,5.662297929972952,5.561002158922805,5.576709466435533,5.699796532536433,5.73807101809763,5.788582173517015
165,3.7498344147998957,3.7541564714128257,3.541795882988467,3.5022618624913404,3.5748891848608,3.521144739189911,3.6069030122891768,3.3898805400221104,3.730345643647473,3.42174278339675,3.506846450132993,3.5263419364239343,3.6662775459980956,3.6182384851456826,3.52484426271256,3.4447385250122533,3.766748325983386,3.4807586983010474,3.633627169026596,3.787021726407154
166,4.787435273228926,4.652216320457853,4.8791628017767295,4.92145355692263,4.761120253980071,5.017655080762369,5.038222229846309,5.036348402185771,4.7832942841495925,4.854657483147136,4.882256049961962,4.695920091794687,4.515627215572884,4.742211575743903,4.923292606908112,4.95007187363651,4.811626717421176,5.141475626631445,4.885985104142943,4.904239977004298
167,6.050988436037077,6.02088270004888,6.000677101511668,5.998983511530167,5.894809510702105,5.805098494037219,6.102896125010171,5.919582441491114,6.150761306143618,6.051902399325,6.068938189337771,5.932920475324094,6.248650806241237,6.18821703894843,5.9334767410507165,5.938927002305757,5.818282881918888,6.2243336729434535,6.048059731780265,5.643798955243771
